Name,url
"Paul, Brandon",http://stats.nba.com/player/#!/203464/
"Paul, Chris",http://stats.nba.com/player/#!/101108/
"Payne, Adreian",http://stats.nba.com/player/#!/203940/
"Payne, Cameron",http://stats.nba.com/player/#!/1626166/
"Payton, Elfrid",http://stats.nba.com/player/#!/203901/
"Payton II, Gary",http://stats.nba.com/player/#!/1627780/
"Perrantes, London",http://stats.nba.com/player/#!/1628506/
"Plumlee, Miles",http://stats.nba.com/player/#!/203101/
"Poeltl, Jakob",http://stats.nba.com/player/#!/1627751/
"Pondexter, Quincy",http://stats.nba.com/player/#!/202347/
"Porter Jr., Otto",http://stats.nba.com/player/#!/203490/
"Portis, Bobby",http://stats.nba.com/player/#!/1626171/
"Porzingis, Kristaps",http://stats.nba.com/player/#!/204001/
"Powell, Dwight",http://stats.nba.com/player/#!/203939/
"Powell, Norman",http://stats.nba.com/player/#!/1626181/
"Poythress, Alex",http://stats.nba.com/player/#!/1627816/
"Prince, Taurean",http://stats.nba.com/player/#!/1627752/
"Quarterman, Tim",http://stats.nba.com/player/#!/1627817/
"Randle, Chasson",http://stats.nba.com/player/#!/1626184/
"Randle, Julius",http://stats.nba.com/player/#!/203944/
"Randolph, Zach",http://stats.nba.com/player/#!/2216/
"Rathan-Mayes, Xavier",http://stats.nba.com/player/#!/1628504/
"Redick, JJ",http://stats.nba.com/player/#!/200755/
"Reed, Davon",http://stats.nba.com/player/#!/1628432/
"Reed, Willie",http://stats.nba.com/player/#!/203186/
"Richardson, Josh",http://stats.nba.com/player/#!/1626196/
"Richardson, Malachi",http://stats.nba.com/player/#!/1627781/
"Rivers, Austin",http://stats.nba.com/player/#!/203085/
"Roberson, Andre",http://stats.nba.com/player/#!/203460/
"Robinson III, Glenn",http://stats.nba.com/player/#!/203922/
"Rondo, Rajon",http://stats.nba.com/player/#!/200765/
"Rose, Derrick",http://stats.nba.com/player/#!/201565/
"Ross, Terrence",http://stats.nba.com/player/#!/203082/
"Rozier, Terry",http://stats.nba.com/player/#!/1626179/
"Rubio, Ricky",http://stats.nba.com/player/#!/201937/
"Rudez, Damjan",http://stats.nba.com/player/#!/204014/
"Russell, D'Angelo",http://stats.nba.com/player/#!/1626156/
"Sabonis, Domantas",http://stats.nba.com/player/#!/1627734/
"Sampson, JaKarr",http://stats.nba.com/player/#!/203960/
"Saric, Dario",http://stats.nba.com/player/#!/203967/
"Satoransky, Tomas",http://stats.nba.com/player/#!/203107/
"Schroder, Dennis",http://stats.nba.com/player/#!/203471/
"Scott, Mike",http://stats.nba.com/player/#!/203118/
"Sefolosha, Thabo",http://stats.nba.com/player/#!/200757/
"Selden, Wayne",http://stats.nba.com/player/#!/1627782/
"Senglin, Jeremy",http://stats.nba.com/player/#!/1628496/
"Sessions, Ramon",http://stats.nba.com/player/#!/201196/
"Shumpert, Iman",http://stats.nba.com/player/#!/202697/
"Siakam, Pascal",http://stats.nba.com/player/#!/1627783/
"Simmons, Ben",http://stats.nba.com/player/#!/1627732/
"Simmons, Jonathon",http://stats.nba.com/player/#!/203613/
"Simmons, Kobi",http://stats.nba.com/player/#!/1628424/
"Singler, Kyle",http://stats.nba.com/player/#!/202713/
"Smart, Marcus",http://stats.nba.com/player/#!/203935/
"Smith, Ish",http://stats.nba.com/player/#!/202397/
"Smith, JR",http://stats.nba.com/player/#!/2747/
"Smith, Jason",http://stats.nba.com/player/#!/201160/
"Smith Jr., Dennis",http://stats.nba.com/player/#!/1628372/
"Snell, Tony",http://stats.nba.com/player/#!/203503/
"Speights, Marreese",http://stats.nba.com/player/#!/201578/
"Stauskas, Nik",http://stats.nba.com/player/#!/203917/
"Stephenson, Lance",http://stats.nba.com/player/#!/202362/
"Stone, Julyan",http://stats.nba.com/player/#!/202933/
"Sumner, Edmond",http://stats.nba.com/player/#!/1628410/
"Swanigan, Caleb",http://stats.nba.com/player/#!/1628403/
"Tatum, Jayson",http://stats.nba.com/player/#!/1628369/
"Tavares, Edy",http://stats.nba.com/player/#!/204002/
"Taylor, Isaiah",http://stats.nba.com/player/#!/1627819/
"Teague, Jeff",http://stats.nba.com/player/#!/201952/
"Teletovic, Mirza",http://stats.nba.com/player/#!/203141/
"Temple, Garrett",http://stats.nba.com/player/#!/202066/
"Teodosic, Milos",http://stats.nba.com/player/#!/267634/
"Thomas, Isaiah",http://stats.nba.com/player/#!/202738/
"Thomas, Lance",http://stats.nba.com/player/#!/202498/
"Thompson, Klay",http://stats.nba.com/player/#!/202691/
"Thompson, Tristan",http://stats.nba.com/player/#!/202684/
"Thornwell, Sindarius",http://stats.nba.com/player/#!/1628414/
"Tolliver, Anthony",http://stats.nba.com/player/#!/201229/
"Towns, Karl-Anthony",http://stats.nba.com/player/#!/1626157/
"Tucker, PJ",http://stats.nba.com/player/#!/200782/
"Turner, Evan",http://stats.nba.com/player/#!/202323/
"Turner, Myles",http://stats.nba.com/player/#!/1626167/
"Udoh, Ekpe",http://stats.nba.com/player/#!/202327/
"Ulis, Tyler",http://stats.nba.com/player/#!/1627755/
"Valanciunas, Jonas",http://stats.nba.com/player/#!/202685/
"Valentine, Denzel",http://stats.nba.com/player/#!/1627756/
"VanVleet, Fred",http://stats.nba.com/player/#!/1627832/
"Vaughn, Rashad",http://stats.nba.com/player/#!/1626173/
"Vonleh, Noah",http://stats.nba.com/player/#!/203943/
"Vucevic, Nikola",http://stats.nba.com/player/#!/202696/
"Wade, Dwyane",http://stats.nba.com/player/#!/2548/
"Waiters, Dion",http://stats.nba.com/player/#!/203079/
"Walker, Kemba",http://stats.nba.com/player/#!/202689/
"Wall, John",http://stats.nba.com/player/#!/202322/
